text,label
"Which river can you hike in Utah?

Hiking The Narrows is arguably the quintessential Zion experience. The Narrows can be hiked either as a top-down through-hike from Chamberlain Ranch to the Temple of Sinawava, or as an up-and-back bottom-up hike from the Temple of Sinawava. Hiking is done largely in the river as, for a third of the route, the river runs canyon wall to canyon wall. Water levels change from season to season; most hikers will wade at least waist-deep and many will swim a few short sections. 

The Narrows is the narrowest section of Zion Canyon in Zion National Park, Utah, United States.

The Narrows at Zion National Park",closed_qa
What is predictive maintenance?,open_qa
Who are N-Dubz?,general_qa
Write a haiku about how much I love pickles.,creative_writing
What is Terraform?,open_qa
What are the two longest rivers located in the United States?,open_qa
What are the words of House Reed?,open_qa
What movies won best picture Oscars the last 5 years,brainstorming
"Classify each of the following grades as being in elementary or high school: 10th grade, 3rd grade, 4th grade, 12th grade, 1st grade.",classification
Why is Brazilian jiu jitsu an excellent martial art?,general_qa
"What is Cup Game?

The cup game is a children's clapping game that involves tapping and hitting a cup using a defined rhythm.

The cup game is a children's clapping game that involves tapping and hitting a cup using a defined rhythm. The game can be played by many players seated around a table and is often played in large groups. Each player possesses a cup and in unison the players tap out the defined rhythm using their cups. It can be played competitively, where the rhythm speeds up in each ""round"", and a player making a mistake in the rhythm must drop out of the game, with a new ""round"" starting after each elimination, and game play continuing until only one player remains, with that player being the winner.",summarization
"Which is a bird or fish: Blackchin, Black redstart",classification
"Let’s solve the following math problem. Each rabbit has 4 feets and each duck has 2 feets. If there are in total 25 heads and 88 feets, how many rabbits and how many ducks are there?",general_qa
"Classify the following water bodies into oceans, seas, rivers and lakes- aral, pacific, baikal, superior, amazon, colorado, indian, arabian, north, baltic, okhotosk, tahoe, victoria, lena, danube, arctic, mekong",classification
"From the passage find the list of banks who supported Yes Bank in 2020. Display the results in comma separated format.

The history of Yes Bank can be traced back to 1999, when three Indian bankers decided to launch a non-banking financial enterprise together. They were Ashok Kapur, who had previously worked as the national head for the ABN Amro Bank, Harkirat Singh, who had previously worked as the country head for the Deutsche Bank, and Rana Kapoor, who had previously worked as the head of corporate finance for the ANZ Grindlays Bank. The Rabobank in the Netherlands held the remaining 75% of the shares in the non-banking financial business. The three Indian promoters each owned 25% of the company. In 2003, it was rebranded as the Yes Bank. It was also the same year that Harkirat Singh resigned due to concerns over the influence exercised by Rabobank in the hiring of CEO and executive chairman positions.

Yes Bank has been unable to raise capital over the past few years, which has led to a steady deterioration in its financial position. This has resulted in potential loan losses, which in turn led to downgrades, which prompted investors to invoke bond covenants, and a withdrawal of deposits by customers. Over the course of the previous four quarters, the bank racked up losses and very little income. Rana Kapoor was fired as a result, and he was arrested in connection with a INR 466 crore money laundering case.

The bank's management, under the new leadership of Kumar, immediately repositioned itself and dealt with all internal and market related challenges to restore customer and depositor confidence. Under the coordinated efforts of the new board and management, Mehta assured shareholders of a speedy recovery, even as the Reserve Bank of India (RBI), State Bank of India (SBI), HDFC Bank, ICICI Bank, Axis Bank and other banks lent it support through the historic Yes Bank Reconstruction Scheme 2020.

In July 2020, Yes Bank Ltd closed their follow-on public offer (FPO) with 95% subscription, driven by institutional investors.

As of 28 July 2020, Yes Bank is an associate of State Bank of India which has a 30% stake in the company.

On 21 February 2023, Yes Bank issued 2,13,650 equity shares to its employees under the company ESOP plan.

Reserve Bank of India (RBI), State Bank of India (SBI), HDFC Bank, ICICI Bank, Axis Bank",information_extraction
"What is WestWorld?

Westworld is an American dystopian science fiction western television series created by Jonathan Nolan and Lisa Joy that first aired on October 2, 2016, on HBO. It was based upon the 1973 film of the same name written and directed by Michael Crichton and loosely upon its 1976 sequel, Futureworld.

Westworld is an American dystopian science fiction western television series created by Jonathan Nolan and Lisa Joy that first aired on October 2, 2016, on HBO. It was based upon the 1973 film of the same name written and directed by Michael Crichton and loosely upon its 1976 sequel, Futureworld.

The story begins in Westworld, a fictional, technologically advanced Wild-West-themed amusement park populated by android ""hosts"". The park caters to high-paying guests who may indulge their wildest fantasies within the park without fear of retaliation from the hosts, who are prevented by their programming from harming humans. Later on, the series' setting expands to the real world, in the mid-21st century, where people's lives are driven and controlled by a powerful artificial intelligence named Rehoboam.

Nolan and Joy served as showrunners. The second, third and fourth season followed in April 2018, March 2020, and June 2022, respectively. Nolan and Joy planned a fifth and final season, and were in negotiations with HBO to produce it. However, in November 2022, it was announced that HBO had canceled the series. The series was removed from HBO Max on December 18, 2022.

Westworld's debut on HBO had the network's highest viewership ratings for a premiere since the first episode of True Detective, in 2014. Westworld's first season is the most-watched first season of any HBO original series. The first season also received critical acclaim and was highly praised for its performances, visuals, narrative, themes and soundtrack from Ramin Djawadi. Reception of the series declined from the second season onwards, with the scripts, characterization and narrative opacity being targeted for criticism; viewership ratings also diminished throughout its run. It has received numerous accolades, winning nine Primetime Emmy Awards out of 54 nominations. Thandiwe Newton won the Primetime Emmy Award for Outstanding Supporting Actress in a Drama Series in 2018.",information_extraction
Best beach vacation in the world,brainstorming
"From the paragraph, tell me what is the fourth longest natural arch in the world

Landscape Arch is a natural arch in Arches National Park, Utah, United States. It is among the longest natural rock arches in the world. The arch is among many in the Devils Garden area in the north of the park. Landscape Arch was named by Frank Beckwith who explored the area in the winter of 1933–1934 as the leader of an Arches National Monument scientific expedition. The arch can be reached by a 0.8 mi (1.3 km) graded gravel trail.

The Natural Arch and Bridge Society (NABS) considers Landscape Arch the fifth longest natural arch in the world, after four arches in China. In 2004, the span of Landscape Arch was measured at 290.1 ft (88.4 m), ±0.8 ft (0.24 m), with a height of 77.5 ft (23.6 m). NABS measured the span of the slightly shorter Kolob Arch in Zion National Park at 287 ft (87 m) in 2006.

The most recent recorded rockfall events occurred in the 1990s when one large slab fell in 1991 and then two additional large rockfalls occurred in 1995. Since the rockfalls, the trail beneath the arch has been closed.

The article does not mention where the fourth longest natural arch in the world is. However, it does say that the top four are in China. The fifth longest one is the Landscape Arch in Utah, United States.",information_extraction
What city in the United States is known for its Mardi Gras celebrations?,open_qa
Give me three ideas for a fun dinner party,general_qa
Why are dogs generally more popular than cats as pets?,general_qa
What is Nando's?,general_qa
"What does Cisco specialize in, what technology markets do they address, and what are their most successful products?

Cisco Systems, Inc., commonly known as Cisco, is an American-based multinational digital communications technology conglomerate corporation headquartered in San Jose, California. Cisco develops, manufactures, and sells networking hardware, software, telecommunications equipment and other high-technology services and products. Cisco specializes in specific tech markets, such as the Internet of Things (IoT), domain security, videoconferencing, and energy management with leading products including Webex, OpenDNS, Jabber, Duo Security, and Jasper. Cisco is one of the largest technology companies in the world ranking 74 on the Fortune 100 with over $51 billion in revenue and nearly 80,000 employees.

Cisco develops, manufactures, and sells networking hardware, software, telecommunications equipment and other high-technology services and products. Cisco specializes in specific tech markets, such as the Internet of Things (IoT), domain security, videoconferencing, and energy management with leading products including Webex, OpenDNS, Jabber, Duo Security, and Jasper.",closed_qa
"Sally has 2 chickens, 3 cows and 2 motorcycles. Doug has 6 monkeys, 12 pigs and 2 tractors. Amy has 1 car, 10 cows and 6 ducks. How many farm animals do Sally, Doug and Amy have in total?",general_qa
Why is nitrogen gas used during the packaging of potato chips?,general_qa
"What are the causes for Sensory processing disorder?

The exact cause of SPD is not known.However, it is known that the midbrain and brainstem regions of the central nervous system are early centers in the processing pathway for multisensory integration; these brain regions are involved in processes including coordination, attention, arousal, and autonomic function. After sensory information passes through these centers, it is then routed to brain regions responsible for emotions, memory, and higher level cognitive functions. Damage in any part of the brain involved in multisensory processing can cause difficulties in adequately processing stimuli in a functional way.

The exact cause of Sensory processing disorder is not known. However, it is known that the midbrain and brainstem regions of the central nervous system are early centers in the processing pathway for multisensory integration; these brain regions are involved in processes including coordination, attention, arousal, and autonomic function. After sensory information passes through these centers, it is then routed to brain regions responsible for emotions, memory, and higher level cognitive functions. Damage in any part of the brain involved in multisensory processing can cause difficulties in adequately processing stimuli in a functional way.",closed_qa
What is the greatest movie of all time?,general_qa
What is cryptocurrency?,open_qa
"According to this text, when did Disney become a public company?

Disney is one of the biggest and best-known companies in the world, and has been ranked number 53 on the 2022 Fortune 500 list of biggest companies in the United States by revenue. Since its founding, the company has won 135 Academy Awards, 26 of which have been awarded to Walt. The company has been said to have produced some of the greatest films of all time, as well as revolutionizing the theme park industry. Disney has been criticized for supposed plagiarism, depicting racial stereotypes in the past, and both including and lacking LGBT-related elements in its films. The company, which has been public since 1940, trades on the New York Stock Exchange (NYSE) with ticker symbol DIS and has been a component of the Dow Jones Industrial Average since 1991. In August 2020, just under two-thirds of the stock was owned by large financial institutions.

According to this text, Disney became a publicly listed company on the New York Stock Exchange (NYSE) in 1940 with the ticker symbol DIS.",closed_qa
"Which of the following are ice cream toppings and which are salad dressings: thousand island, chocolate sauce, hot fudge, balsamic vinaigrette, whipped cream, and Caesar.",classification
"Where did Gretel attend primary school?

Gretel Beer was born in Vienna into a Jewish family. She was mostly raised by her aunt Olga Springer (Bechin, Bohemia 1879–1942 Maly Trostenets extermination camp) the widow of a physician (in 1937: 9th district, Porzellangasse 45), as her mother Regina Weidenfeld née Pisk died when Margaret was six years old and her father, Dionys (Duny) Weidenfeld, did not keep up a household. (At Porzellangasse, until 1938 Eric Pleskow and Ari Rath spent their childhood, as they told the Austrian broadcaster ORF in 2012.) After attending primary school at Marchegg, a small town east of Vienna near the border with Slovakia, she attended a federal Realschule at Vereinsgasse in Vienna's 2nd district, where many Jewish Viennese lived.

In the spring of 1938, after the annexation of Austria by Germany, she and 48 other pupils were forced to leave this school and attend a Jewish class elsewhere in Vienna. At the entrance hall of her school, which is now called Bundesrealgymnasium Vereinsgasse, since 1989 the names of the expelled pupils are displayed on a memorial inscription.

Gretel Beer attended primary school in Marchegg, in east of Vienna.",closed_qa
"Which of these are car brands: Ferrari, Fiat, Batavus, Philips, Renault, BMW, IKEA and MG",classification
"In the United States of America, which state is the largest in size?",general_qa
"Tell me whether each of these are animals or not: Alligator, Grass, Tree, Boat, Dolphin, Shark, Fish, Fence, Dog, Car",classification
Is skiing or snowboarding easier?,general_qa
What was the Counter Reformation?,open_qa
What is time series data?,general_qa
Cauliflower rice is not that fun to eat in its bland form. Is there anything interesting and tasty I can cook with cauliflower rice?,general_qa
"Given a reference text about Psychiatry: An Industry of Death, tell me when it opened and and who owns and operates it.

Psychiatry: An Industry of Death is a museum in Hollywood, Los Angeles, California, that has also hosted several touring exhibitions. It is owned and operated by the Citizens Commission on Human Rights (CCHR), an anti-psychiatry organization founded by the Church of Scientology and psychiatrist Thomas Szasz. The museum is located at 6616 Sunset Boulevard, Los Angeles, California. Entry is free.

The opening event on December 17, 2005, was attended by well-known Scientologists such as Priscilla Presley, Lisa Marie Presley, Jenna Elfman, Danny Masterson, Giovanni Ribisi, Catherine Bell, and Anne Archer, as well as former Scientologist Leah Remini.

The museum is dedicated to criticizing what it describes as ""an industry driven entirely by profit"". It has a variety of displays and exhibits that highlight physical psychiatric treatments, such as restraints, psychoactive drugs, electroconvulsive therapy and psychosurgery (including lobotomy, a procedure abandoned in the 1960s).

The exhibition is also well-known for being the site of a heated confrontation between BBC Panorama reporter John Sweeney, and the Church's then-spokesman Tommy Davis in March 2007, during the filming of Sweeney's documentary Scientology and Me.

The Psychiatry: An Industry of Death museum opened on December 17, 2005 and is owned and operated by the Citizens Commission on Human Rights.",closed_qa
How to raise a kitten?,open_qa
What is engineering culture?,general_qa
Who are the pianists that are considered masters in playing Bach's music?,open_qa
"Categorize these movies that came out in 1999 as cartoons or live-action: The Matrix, Stuart Little, Cruel Intentions, The Iron Giant, The Blair Witch Project, South Park: Bigger, Longer, and Uncut, The Sixth Sense",classification
How are cats different than dogs?,general_qa
What dog breed is a mix between a Cocker Spaniel and a Poodle?,open_qa
What is the name of the largest red-light district in Amsterdam?,open_qa
Why do people move to California?,general_qa
Discuss at least two risks associated with scraping data from websites. Describe steps an analyst could take to mitigate those risks.,creative_writing
What is Brdinje,open_qa
How are tornadoes formed?,open_qa
"Which ones are programming languages, out of C, Java, Node.js, Python, HTML, BigData, Spark?",classification
Give me a bulleted list of the the first five books in the bible old testament?,brainstorming
"What type of cheeses can you use to make a grilled cheese sandwich.

A grilled cheese sandwich is made by placing a cheese filling, often cheddar or American cheese, between two slices of bread, which is then heated until the bread browns and the cheese melts. A layer of butter or mayonnaise may be added to the outside of the bread for additional flavor and texture. Alternatives may include additional ingredients, such as meat, peppers, tomatoes, or onions. Methods for heating the sandwich include cooking on a griddle, fried in a pan, or using a panini grill or sandwich toaster, the latter method more common in the United Kingdom, where the sandwiches are normally called ""toasted sandwiches"" or ""toasties"", in Australia, where they are called ""jaffles"" or ""toasted sandwiches"", and South Africa, where they are called “snackwiches”. Other methods include baking in an oven or toaster oven — or in a toasting bag in an electric toaster.

Common cheeses to make a grilled cheese are cheddar or American cheese, although you are not limited to those cheeses.  Depending on a persons preferences there are a large variety of cheeses that are well suited for a grilled cheese sandwich. Many people enjoy Swiss cheese, provolone, mozzarella cheese, brie, Monterey jack cheese, pepper jack cheese,  gouda, havarti, fontina and many others.",summarization
What is the tiny piece at the end of a shoelace called?,open_qa
"What links Brazil, Uruguay, Mozambique and Angola",open_qa
"What the the effects of houseplants?

Houseplants do not have an appreciable effect on the concentration of volatile organic compounds (VOCs) in normal home environments: it would require between 10 and 1000 houseplants per square meter to achieve the same level of VOC removal as occurs from passive exchange between indoor and outdoor air. 

The idea that houseplants have an appreciable effect on indoor air quality is largely based on the Clean Air Study conducted by NASA in the 1980s. The study tested plants in sealed chambers and with highly elevated levels of volatile organic compounds (specifically benzene, trichloroethylene and formaldehyde). It concluded that to the extent that houseplants improve air quality, the mechanism of action is microorganisms within the potting soil, rather than the plants themselves.

Houseplants do have a statistically significant effect on the concentrations of both carbon monoxide and carbon dioxide in normal indoor environments, reducing carbon dioxide levels by 10-25% and carbon monoxide levels by up to 90%.  The effect has been investigated by NASA for use in spacecraft.

Plants also appear to increase the number and diversity of bacteria in homes, while reducing fungal diversity. They tend to increase humidity, reduce temperature swings, and reduce noise.

There are also many claimed psychological and physiological benefits to having houseplants. A critical review of the experimental literature concluded ""The reviewed studies suggest that indoor plants can provide psychological benefits such as stress-reduction and increased pain tolerance. However, they also showed substantial heterogeneity in methods and results. We therefore have strong reservations about general claims that indoor plants cause beneficial psychological changes. It appears that benefits are contingent on features of the context in which the indoor plants are encountered and on characteristics of the people encountering them.""

There are also many claimed psychological and physiological benefits to having houseplants. Houseplants do have a statistically significant effect on the concentrations of both carbon monoxide and carbon dioxide in normal indoor environments. 
Plants also appear to increase the number and diversity of bacteria in homes, while reducing fungal diversity.They tend to increase humidity, reduce temperature swings, and reduce noise. There are also many claimed psychological and physiological benefits to having houseplants. Indoor plants can provide psychological benefits such as stress-reduction and increased pain tolerance.",information_extraction
Who were the original 5 members of the Grateful Dead?,open_qa
How is the The U.S. Naturalization Interview and test done?,general_qa
"What is Magical Thinking?

Magical thinking, or superstitious thinking, is the belief that unrelated events are causally connected despite the absence of any plausible causal link between them, particularly as a result of supernatural effects. Examples include the idea that personal thoughts can influence the external world without acting on them, or that objects must be causally connected if they resemble each other or have come into contact with each other in the past. Magical thinking is a type of fallacious thinking and is a common sour

Magical thinking is the belief that unrelated events are causally connected despite the absence of any plausible causal link between them.",closed_qa
List top 5 people with most silver medals in the olympics,brainstorming
"Based on this paragraph, how many times has Joe Biden run for president and what characteristics make him unique among all past presidents?

Born in Scranton, Pennsylvania, Biden moved with his family to Delaware in 1953. He studied at the University of Delaware before earning his law degree from Syracuse University. He was elected to the New Castle County Council in 1970 and became the sixth-youngest senator in U.S. history after he was elected in 1972, at age 29. Biden was the chair or ranking member of the Senate Foreign Relations Committee for 12 years. He chaired the Senate Judiciary Committee from 1987 to 1995; drafted and led the effort to pass the Violent Crime Control and Law Enforcement Act and the Violence Against Women Act; and oversaw six U.S. Supreme Court confirmation hearings, including the contentious hearings for Robert Bork and Clarence Thomas. Biden ran unsuccessfully for the Democratic presidential nomination in 1988 and 2008. Barack Obama chose Biden as his running mate in the 2008 and 2012 presidential elections. Biden was a close counselor to Obama during his two terms as Obama's vice president. Biden and his running mate, Kamala Harris, defeated incumbents Donald Trump and Mike Pence in the 2020 presidential election. On January 20, 2021, he became the oldest president in U.S. history, the first to have a female vice president, and the first from Delaware. 
https://en.wikipedia.org/wiki/Joe_Biden

Based on this paragraph, Joe Biden has run for president three times, losing in 1988 and 2008 and eventually winning in 2020. As president, he is unique in three ways: the first to have a female vice president, and the first president from the state of Delaware.",closed_qa
What articles of clothes are often worn by people in summer months?,brainstorming
Which Dutch actress played Xenia Onatopp in the James Bond movie GoldenEye?,open_qa
"Which of the 10 largest earthquakes was the deadliest?

Largest Earthquakes ever recorded
The 10 largest magnitudes in recorded history
1. Valdivia, Chile 22 May 1960 (magnitude 9.5)
This earthquake killed 1655 people, injured 3000 and displaced two million. It caused US$550 million damage in Chile, while the tsunami that it spawned caused deaths and damage as far away as Hawaii, Japan and the Philippines. The 'rupture zone' of the quake was more than 1000 km long. Two days after the initial quake, the nearby volcano Puyehue erupted, sending ash and steam up to 6 km into the atmosphere over a period of several weeks.

2. Prince William Sound, Alaska 28 March 1964 (magnitude 9.2)
Compared to the Chilean earthquake, this earthquake was less damaging: the resulting tsunami took 128 lives and caused overall US$311 million in damage. The earthquake was felt mainly over Alaska, as well as some places in Canada, while the tsunami created by it caused damage as far away as Hawaii. The most damage was sustained by the city of Anchorage, 120 km north-west of the epicentre. Shaking from the quake itself is reported to have lasted for three minutes.

3. Sumatra, Indonesia 26 December 2004 (magnitude 9.1)
In terms of damage and loss of life, the scale of the disaster caused by the resulting Boxing Day Tsunami was enormous. In total, 227,900 people were killed or presumed dead, with around 1.7 million displaced over 14 countries in South Asia and East Africa. The epicentre was 250 km south-east of Band Aceh, Indonesia, at a depth of 30 km. Several days later on 28 December, a mud volcano began erupting near Baratang, Andamar Islands, which is thought to have been associated with the earthquake.

4. Sendai, Japan 11 March 2011 (magnitude 9.0)
So far the official death toll stands at several thousand from the combined effect of the powerful earthquake, aftershocks and the tsunami. However, the total is expected to rise, with some estimates of a final toll of over 10,000. Economic impacts are expected to be huge, with the shutting down of nuclear reactors which many industries rely on for power.

5. Kamchatka, Russia 4 November 1952 (magnitude 9.0)
This earthquake generated a tsunami that caused widespread damage in the Hawaiian Islands. Property damage was estimated at around US$1,000,000. Some reports describe waves of over 9 m high at Kaena Point, Oahu. A farmer on Oahu reported the loss of six cows to the tsunami, but no people were reported killed.

6. Bio-bio, Chile 27 February 2010 (magnitude 8.8)
This earthquake and subsequent tsunami killed at least 521 people, with 56 missing and 12,000 injured. More than 800,000 people were displaced with a total of 1.8m people affected across Chile, where damage was estimated at US$30 billion. The epicentre was 335 km south-west of Santiago, at a depth of 35 km. A minor tsunami travelled across the Pacific causing damage to boats as far away as San Diego, California.

7. Off the coast of Ecuador 31 January 1906 (magnitude 8.8)
This earthquake caused a tsunami that is reported to have killed between 500 and 1,500 in Ecuador and Colombia. The tsunami travelled as far north as San Francisco, on the west coast of the US, and west to Hawaii and Japan. The tsunami took roughly 12 hours to cross the Pacific to Hilo, Hawaii.

8. Rat Islands, Alaska 2 April 1965 (magnitude 8.7)
The worst of the damage attributed to this earthquake was caused by a tsunami, reported to be about 10 m high on Shemya Island. The wave caused flooding on Amchitka Island, causing US$10,000 in property damage. No deaths or injuries were reported.

9. Sumatra, Indonesia 28 March 2005 (magnitude 8.6)
This earthquake killed 1313, with over 400 people injured by the tsunami as far away as Sri Lanka. The epicentre was 205 km north-west of Sibolga, Sumatra, at a depth of 30 km. This region, also the site of the 2004 Boxing Day Tsunami, is particularly geologically active, with three of the 15 biggest known earthquakes having happened here.

10. Assam - Tibet 15 August 1950 (magnitude 8.6)
This inland earthquake caused widespread damages to buildings as well as large landslides. 780 people were killed in eastern Tibet, with many villages and towns affected across Assam, China, Tibet and India. Oscillations to lake levels occurred as far away as Norway. The total death toll is likely to be higher, as no definitive total was ever estimated. While the earthquake itself is known as the Assam Earthquake, it is believed the epicentre may have been in Tibet.

The 2004 earthquake on Sumatra, Indonesia was the deadliest. It caused a tsunami that killed more than 200,000 people.",closed_qa
Give me some tips on how to train for a marathon.,brainstorming
"Extract the names of the cities and rank them in alphabetical order?

The United Kingdom is a constitutional monarchy and parliamentary democracy. Its capital and largest city is London, the capital of England, a global city and financial centre with a population of over 14 million people. Edinburgh, Cardiff and Belfast are the national capitals of Scotland, Wales and Northern Ireland respectively.

The cities listed in alphabetical order are Belfast, Cardiff, Edinburgh and London.",information_extraction
Write a guide for how to catch a smallmouth bass.,creative_writing
"Which ones are metals and non metals: Copper, Hydrogen, Silver, Carbon, Gold, Nitrogen",classification
Write a funny and whimsical horoscope reading,creative_writing
"From the passage provided, extract the date when the 34th Wisconsin Infantry Regiment was organized.

The 34th Wisconsin Infantry Regiment was a conscripted infantry regiment that served in the Union Army during the American Civil War. The 34th Wisconsin Infantry was composed of men drafted by state authorities under General Order No. 94. The regiment was organized at Madison, Wisconsin, and mustered into Federal service December 31, 1862.

The 34th Wisconsin Infantry Regiment was organized on December 31, 1862.",information_extraction
How did Robert Baratheon die?,open_qa
"For the Zodiac sign Aries, Share some information from the given text.

Aries (♈︎) (Greek: Κριός, romanized: Kriós, Latin for ""ram"") is the first astrological sign in the zodiac, spanning the first 30 degrees of celestial longitude (0°≤ λ <30°), and originates from the Aries constellation. Under the tropical zodiac, the Sun transits this sign from approximately March 21 to April 19 each year. This time duration is exactly the first month of the Solar Hijri calendar (Arabic Hamal/Persian Farvardin/Pashto Wray).

1.	Aries is the first astrological sign in the zodiac, spanned in the first 30 degrees of celestial longitude (0°≤ λ <30°).
2.	Aries is originated from the Aries constellation.
3.	The Sun transits this sign from approximately March 21 to April 19 each year.
4.	This time period is exactly the first month of the Solar Hijri calendar (Arabic Hamal/Persian Farvardin/Pashto Wray).",summarization
"Without quoting from the text, can you summarise from wikipedia who Denis-Benjamin Viger was?

Denis-Benjamin Viger (French pronunciation: ​[dəni bɛ̃ʒamɛ̃ viʒe]; August 19, 1774 – February 13, 1861) was a 19th-century politician, lawyer, businessman in Lower Canada. He was a leader in the Patriote movement.

Viger was part of the militia in the early 19th century and then a captain in the War of 1812. He retired from the militia in 1824 with the rank of major.

Denis-Benjamin Viger was a Canadian 19th century politician, lawyer and businessman who lead the Patriote movement.",summarization
What is the best language in the world,brainstorming
"Tell me whether these are movies or film Directors: Sholay, Satyajit Ray, Mani Ratnam, Lagaan, Yash Chopra, Roja",classification
How do you improve your basketball handles?,creative_writing
What is the future trend of job industry,brainstorming
How do I cast on a knitting project?,general_qa
Why do Filipinos like eating rice so much?,creative_writing
"What are the benefits of division of labour?

The division of labour is the separation of the tasks in any economic system or organization so that participants may specialize (specialization). Individuals, organizations, and nations are endowed with or acquire specialized capabilities, and either form combinations or trade to take advantage of the capabilities of others in addition to their own. Specialized capabilities may include equipment or natural resources as well as skills. Training and combinations of equipment and other assets acting together are often important. For example, an individual may specialize by acquiring tools and the skills to use them effectively just as an organization may specialize by acquiring specialized equipment and hiring or training skilled operators. The division of labour is the motive for trade and the source of economic interdependence.

Historically, an increasing division of labour is associated with the growth of total output and trade, the rise of capitalism, and the increasing complexity of industrialized processes. The concept and implementation of division of labour has been observed in ancient Sumerian (Mesopotamian) culture, where assignment of jobs in some cities coincided with an increase in trade and economic interdependence. Division of labour generally also increases both producer and individual worker productivity.

After the Neolithic Revolution, pastoralism and agriculture led to more reliable and abundant food supplies, which increased the population and led to specialization of labour, including new classes of artisans, warriors, and the development of elites. This specialization was furthered by the process of industrialization, and Industrial Revolution-era factories. Accordingly, many classical economists as well as some mechanical engineers, such as Charles Babbage, were proponents of division of labour. Also, having workers perform single or limited tasks eliminated the long training period required to train craftsmen, who were replaced with less-paid but more productive unskilled workers.

In general the following benefits are associated with increasing division of labour:
- increase in total trade 
- increase in total output
- an increase in market activity
- increased specialization
- increasing complexity of industrialized processes",summarization
"According to the paragraph below, what is Generative AI?

A generative artificial intelligence or generative AI is a type of AI system capable of generating text, images, or other media in response to prompts. Generative AI systems use generative models such as large language models to statistically sample new data based on the training data set that was used to create them.

Generative Artificial Intelligence (AI) refers to AI systems that respond to user prompts to generate text, images and other media.",summarization
"Identify which instrument is string or percussion: Pambai, Steel Guitar",classification
What mammal lays the largest eggs?,general_qa
Increased money supply (i.e. money printing),open_qa
"What is CBT?

Technological advances also renewed interest in mental states and mental representations. English neuroscientist Charles Sherrington and Canadian psychologist Donald O. Hebb used experimental methods to link psychological phenomena to the structure and function of the brain. The rise of computer science, cybernetics, and artificial intelligence underlined the value of comparing information processing in humans and machines.

A popular and representative topic in this area is cognitive bias, or irrational thought. Psychologists (and economists) have classified and described a sizeable catalogue of biases which recur frequently in human thought. The availability heuristic, for example, is the tendency to overestimate the importance of something which happens to come readily to mind.

Elements of behaviorism and cognitive psychology were synthesized to form cognitive behavioral therapy, a form of psychotherapy modified from techniques developed by American psychologist Albert Ellis and American psychiatrist Aaron T. Beck.

On a broader level, cognitive science is an interdisciplinary enterprise involving cognitive psychologists, cognitive neuroscientists, linguists, and researchers in artificial intelligence, human–computer interaction, and computational neuroscience. The discipline of cognitive science covers cognitive psychology as well as philosophy of mind, computer science, and neuroscience. Computer simulations are sometimes used to model phenomena of interest.

Cognitive behavioral therapy (CBT) is a form of psychological treatment that is very effective to treat anxiety, substance abuse, eating disorders and several other mental health disorders.",information_extraction
What is appealing about Charleston in South Carolina?,general_qa
Give me a list of nice board games to play with friends,brainstorming
"Where is Shuyga?

Shuyga (Russian: Шуйга) is a rural locality (a settlement) in Surskoye Rural Settlement of Pinezhsky District, Arkhangelsk Oblast, Russia. The population was 472 as of 2010. There are 11 streets.

Shuyga is located on the Shuyga River, 99 km southeast of Karpogory (the district's administrative centre) by road. Shulomen is the nearest rural locality.",information_extraction
What's the best way to cook a soft-boiled egg?,general_qa
"What is ""diglossia""?",open_qa
Give me a bulleted list of the three most recent prime ministers of India,brainstorming
"How would you categorize the following sports into two groups; baseball, archery, decathlon, hockey",general_qa
What is the second oldest ballpark in Major League Baseball?,open_qa
What are some types of potatoes commonly grown in Ireland?,brainstorming
How do you know if you reached product market fit?,general_qa
What are index funds?,open_qa
How to calculate growth rate?,general_qa
Name 10 of Kris Jenner's Grandchildren,brainstorming
"Categorize each of the following as either 'spicy', 'not spicy' or 'sometimes spicy': jalapenos, chilis, sriracha, chips, pizza, cocktails, fruit, milk",classification
"What is the Turkish drink that tastes similar to

Ouzo is a clear liquid. However, when water or ice is added, ouzo turns a milky-white colour. This is because anethole, the essential oil of anise, is completely soluble in alcohol at approximately 38% ABV and above, but not in water. Diluting the spirit causes it to separate, creating an emulsion whose fine droplets scatter the light. This process is called louching and is also seen while preparing absinthe.

The drinks with a similar flavour of Ouzu include sambuca from (Italy), pastis from (France), oghi (from Armenia), rakı from Turkey, and arak (from the Levant). Its aniseed flavour is also similar to the anise-flavoured liqueur of anís (Spain) and the stronger spirits of absinthe (France and Switzerland). Aguardiente (Latin America), made from sugar cane, is also similar. The Italian drink Pallini Mistra, named after the Greek city of Mystras in the Peloponnese is a version of ouzo made in Rome that closely resembles Greek and Cypriot ouzo.

Rakı is a drink from Turkey that has similar flavour with Ouzo.",information_extraction
How many campgrounds does Shenandoah National Park have?,open_qa
Who was the first women to do the spacewalk?,open_qa
"Tell me whether each South Park character is a kid or adult: Randy, Stan, Kyle, Butters, Sharon",classification
What is the kiwi bird?,general_qa
What is Unified Payments Interface (UPI) in India,general_qa
What is a spiral staircase?,open_qa
"Miles Davis, Rhianna, Elton John, John Coltrane, Taylor Swift, Amy Winehouse, Elvis, Billy Holiday. These are all musicians - list which of these are jazz musicians, and which are not.",classification
