text,label
"Who is Richard Wayne Bogosian?

Richard Wayne Bogosian (born July 18, 1937) is an American diplomat.

Richard Wayne Bogosian (born July 18, 1937) is an American diplomat. He was the United States Ambassador to Chad from 1990 to 1993 and Niger from 1985 to 1988.
He graduated from Tufts College with an A.B. in 1959 and the University of Chicago with a J.D. in 1962. He joined the U.S. Foreign Service in 1962. He oversaw many diplomatic posts, including at the Foreign Service Institute from 1962 to 1963, in the Bureau of Near Eastern and South Asian Affairs at the Department of State in 1963, at the U.S. Embassy in Baghdad, Iraq from 1963 to 1965, at the Foreign Service Institute again in 1965, as vice consul for the U.S. Embassy in Paris, France, from 1966 to 1968, in the Bureau of Near East and South Asian Affairs at the Department of State from 1968 to 1969, in the Bureau for Intelligence and Research at the Department of State from 1969 to 1971, and in the Foreign Service Institute for Economics in 1972.

He was chief of the economic section at the U.S. Embassy in Kuwait from 1972 to 1976, and Deputy Chief of Mission at the U.S. Embassy in Khartoum, Sudan, from 1976 to 1979. From 1976 to 1979, Bogosian was the chief of the Aviation Negotiations Division. He was the Director of East African Affairs from 1982 to 1985, and was nominated to be the United States Ambassador to Niger on August 1, 1985, by President Ronald Reagan.
From 1988 to 1990 he was the Director of the Office of Monetary Affairs.In 1990, Bogosian became the United States Ambassador to Chad from 1990 to 1993. From 1993 to 1994, he was the Coordinator at the U.S. Liaison Office in Mogadishu, Somalia, and Coordinator for Rwanda and Burundi from 1996 to 1997, after the Rwandan genocide.

Bogosian speaks Arabic and French. He is married to Claire Marie Bogosian, and has three children.",summarization
Who are N-Dubz?,general_qa
"From the passage below, extract the names of the companies and technologies that Walmart has acquired over the last 3 years.

In the first quarter of 2020, consumers responded to COVID by shopping less frequently (5.6% fewer transactions), and buying more when they did shop (16.5%). As people shifted from eating out to eating at home, net sales at Walmart increased by 10.5%, while online sales rose by 74%. Although Walmart experienced a 5.5% increase in operating expenses, its net income increased by 3.9%. In the third quarter of 2020, ending October 31, Walmart reported revenue of $134.7 billion, representing a year-on-year increase of 5.2 percent.

In December 2020, Walmart launched a new service, Carrier Pickup, that allows the customers to schedule a return for a product bought online, in-store, or from a third-party vendor. These services can be initiated on the Walmart App or on the website.

In January 2021, Walmart announced that the company is launching a fintech startup, with venture partner Ribbit Capital, to provide financial products for consumers and employees.

In February 2021, Walmart acquired technology from Thunder Industries, which uses automation to create digital ads, to expand its online marketing capabilities.

In August 2021, Walmart announced it would open its Spark crowdsource delivery to other businesses as a white-label service, competing with Postmates and online food ordering delivery companies.

In December 2021, Walmart announced it will participate in the Stephens Investment Conference Wednesday, and the Morgan Stanley Virtual Global Consumer & Retail Conference. In June 2022, Walmart announced it would be acquiring Memomi, an AR optical tech company.

In August 2022, Walmart announced it would be acquiring Volt Systems, a vendor management and product tracking software company. Walmart announced it was partnering with Paramount to offer Paramount+ content to its Walmart+ subscribers in a bid to better compete with Amazon.

Walmart announced in August 2022 that locations were not going back to 24 hours with most stores now being open between 6am and 11pm.

In January 2023, Walmart announced it would raise its minimum wage for U.S. hourly workers from $12 to $14 an hour. Approximately 340,000 employees are expected to receive a raise, effective in early March 2023, and Walmart's U.S. average wage is expected to be over $17.50. The company also announced it would be adding additional college degrees and certificates to its Live Better U program.

Walmart acquired Volt Systems in August 2022. Volt Systems focuses on vendor management and product tracking. They also acquired technology from Thunder Industries in February 2021 to create digital advertisements.",information_extraction
"What are the benefits of division of labour?

The division of labour is the separation of the tasks in any economic system or organization so that participants may specialize (specialization). Individuals, organizations, and nations are endowed with or acquire specialized capabilities, and either form combinations or trade to take advantage of the capabilities of others in addition to their own. Specialized capabilities may include equipment or natural resources as well as skills. Training and combinations of equipment and other assets acting together are often important. For example, an individual may specialize by acquiring tools and the skills to use them effectively just as an organization may specialize by acquiring specialized equipment and hiring or training skilled operators. The division of labour is the motive for trade and the source of economic interdependence.

Historically, an increasing division of labour is associated with the growth of total output and trade, the rise of capitalism, and the increasing complexity of industrialized processes. The concept and implementation of division of labour has been observed in ancient Sumerian (Mesopotamian) culture, where assignment of jobs in some cities coincided with an increase in trade and economic interdependence. Division of labour generally also increases both producer and individual worker productivity.

After the Neolithic Revolution, pastoralism and agriculture led to more reliable and abundant food supplies, which increased the population and led to specialization of labour, including new classes of artisans, warriors, and the development of elites. This specialization was furthered by the process of industrialization, and Industrial Revolution-era factories. Accordingly, many classical economists as well as some mechanical engineers, such as Charles Babbage, were proponents of division of labour. Also, having workers perform single or limited tasks eliminated the long training period required to train craftsmen, who were replaced with less-paid but more productive unskilled workers.

In general the following benefits are associated with increasing division of labour:
- increase in total trade 
- increase in total output
- an increase in market activity
- increased specialization
- increasing complexity of industrialized processes",summarization
"Tell me whether each food is from a grain or animal: quinoa, millet, couscous, ribeye steak, pork belly, chicken wing",classification
How does running slow make you run faster?,general_qa
Who gave the UN the land in NY to build their HQ,open_qa
What are the three branches of the US Federal Government?,open_qa
Tell me whether or not these foods are on EWG's dirty dozen list,classification
"Given a reference text about Gennady Petrovich Lyachin, tell me when he joined the navy and when he was decommissioned.

Gennady Petrovich Lyachin (Russian: Геннадий Петрович Лячин; 1 January 1955 – 12 August 2000) was a Russian navy officer. He was the commanding officer of the Russian submarine Kursk when the vessel suffered a series of explosions and sank on 12 August 2000.

Lyachin was born in Sarpinsky in Volgograd Oblast. He entered the Navy in 1972 and graduated from the Higher Naval School of Submarine Navigation named for Lenin Komsomol in 1977 and was commissioned as an officer. He served as a weapons officer aboard the diesel-electric Juliett class cruise missile submarine K-58. From 1984 to 1986, as Captain 3rd Rank, he served as the executive officer of the K-77, also a Juliett Class. In 1986 he attended Advanced Special Officers' Classes during which time he was promoted to Captain 2nd Rank.

In October 1988, Lyachin received his first command, the K-304 also a Juliett class. He held this position until the K-304 was decommissioned after the fall of the Soviet Union in 1991.

In April 1991, he was appointed executive officer of a nuclear submarine, the Project 949A Antey class (NATO reporting name Oscar-II) K-119 Voronezh and served aboard through 1996. He and the newly formed crew spent the time between September 1991 and March 1993 undergoing training in Obninsk.

Lyachin was promoted to the rank of Captain 1st Rank in 1996 and given command of the Voronezh's sister ship, the ill-fated K-141 Kursk, the very last Project 949A submarine to be completed, which had been commissioned only two years earlier. When the Kursk sank on August 12, 2000, Lyachin perished along with the rest of the 117 crew members.

Gennady Petrovich Lyachin joined the Navy in 1972 and was decommissioned in 1991 after the fall of the Soviet Union.",closed_qa
Which is a species of fish? Nurse or Nurse shark,classification
"Given this paragraph, how many public high schools are in Arlington, Virginia?

Arlington Public Schools operates the county's public K-12 education system of 22 elementary schools; 6 middle schools (Dorothy Hamm Middle School, Gunston Middle School, Kenmore Middle School, Swanson Middle School, Thomas Jefferson Middle School, and Williamsburg Middle School); and 3 public high schools (Wakefield High School, Washington-Liberty High School, and Yorktown High School). H-B Woodlawn and Arlington Tech are alternative public schools. Arlington County spends about half of its local revenues on education. For the FY2013 budget, 83 percent of funding was from local revenues, and 12 percent from the state. Per pupil expenditures are expected to average $18,700, well above its neighbors, Fairfax County ($13,600) and Montgomery County ($14,900).

There are 3 public high schools in Arlington, Va.",closed_qa
Why can camels survive for long without water?,open_qa
"What links Brazil, Uruguay, Mozambique and Angola",open_qa
What is a good city to visit in Michigan in the summer?,creative_writing
Who are the pianists that are considered masters in playing Bach's music?,open_qa
Give me a list of the best movies I've never seen.,brainstorming
"In which part of Germany is the town Kirchenlamitz located?

Kirchenlamitz is a town in the district of Wunsiedel, in Bavaria, Germany. It is situated in the Fichtelgebirge, 13 km northwest of Wunsiedel and 19 km south of Hof.

Bavaria",closed_qa
Where to visit in Brazil?,open_qa
Give me some movie/tv series to learn English,brainstorming
"Which of the following Countries are on the African Continent: Nigeria, Ethiopia, Egypt, Tanzania, Kenya, United Kingdom, Belgium, France, Germany, Russia, Afghanistan, Iraq, Brazil, Columbia.",classification
"When was Lamb Air operating

Lamb Air Ltd. was a Canadian airline that began operations in 1934 in The Pas, Manitoba, and went out of business in 1981.

History
Tom Lamb was the son of Thomas Henry Peacock (THP) Lamb, who had emigrated from England in the late 19th century. THP Lamb turned from school teacher to fur trader and in 1900, started Lamb's Store in Moose Lake, Manitoba. Tom and his brothers and sisters grew up in northern Manitoba and worked for their father.

Tom Lamb left school before finishing grade 3. Later in life, he would make the comment, while giving his acceptance speech when receiving his honorary Doctorate of law from the University of Manitoba, ""If I had only gotten to grade 4"". At the age of 10, Tom, who had his own team of horses and sleigh, was competing with grown men in the fish hauling business. He would have to use fish boxes to step up on to be able to load his sleigh.

One of the Lamb family's businesses was ""logistics and transportation"". Fish, lumber, trees, fur and supplies needed to be hauled by any and all means. Dog teams, horses, boats, trucks and tractors were used. In the 1930s there was a transportation revolution happening. The aircraft was making its way into northern Canada. The first time Tom Lamb saw an aircraft he realized its potential. In 1930, Tom bought his first aircraft - a Stinson SR8. In 1930, Tom Lamb travelled to Winnipeg to learn to fly. To keep costs to a minimum, he lived in a tent behind the Winnipeg Flying Club. When he returned to The Pas and checked himself out on the Stinson.

In 1935, Tom incorporated Lamb Airways Limited. The airline had some name changes throughout the years and Tom became one of the best known Manitobans, if not Canadians, in the world. His adventures have been documented in books, a television documentary and even a song.

Lamb Air Ltd. was a Canadian airline that began operations in 1934 in The Pas, Manitoba, and went out of business in 1981.

History
Tom Lamb was the son of Thomas Henry Peacock (THP) Lamb, who had emigrated from England in the late 19th century. THP Lamb turned from school teacher to fur trader and in 1900, started Lamb's Store in Moose Lake, Manitoba. Tom and his brothers and sisters grew up in northern Manitoba and worked for their father.

Tom Lamb left school before finishing grade 3. Later in life, he would make the comment, while giving his acceptance speech when receiving his honorary Doctorate of law from the University of Manitoba, ""If I had only gotten to grade 4"". At the age of 10, Tom, who had his own team of horses and sleigh, was competing with grown men in the fish hauling business. He would have to use fish boxes to step up on to be able to load his sleigh.

One of the Lamb family's businesses was ""logistics and transportation"". Fish, lumber, trees, fur and supplies needed to be hauled by any and all means. Dog teams, horses, boats, trucks and tractors were used. In the 1930s there was a transportation revolution happening. The aircraft was making its way into northern Canada. The first time Tom Lamb saw an aircraft he realized its potential. In 1930, Tom bought his first aircraft - a Stinson SR8. In 1930, Tom Lamb travelled to Winnipeg to learn to fly. To keep costs to a minimum, he lived in a tent behind the Winnipeg Flying Club. When he returned to The Pas and checked himself out on the Stinson.

In 1935, Tom incorporated Lamb Airways Limited. The airline had some name changes throughout the years and Tom became one of the best known Manitobans, if not Canadians, in the world. His adventures have been documented in books, a television documentary and even a song.",closed_qa
"Is it true that Lewis Hamilton won the championship in his first F1 season?

Hamilton's first season in Formula One saw him partner two-time and defending World Champion Fernando Alonso. Hamilton is the first and, as of 2022, the only black driver to race in the series. After finishing on the podium in his debut, Hamilton went on to set several records as he finished runner-up in the 2007 World Drivers' Championship to Kimi Räikkönen by one point, including those for the most consecutive podium finishes from debut (9), the joint most wins in a debut season (4) and the most points in a debut season (109). Throughout the season, Hamilton and Alonso were involved in a number of incidents which resulted in tensions between both drivers and the team, culminating in Alonso and McLaren terminating their contract by mutual consent in November. Following a successful first season at McLaren, Hamilton signed a multi-million-pound contract to stay with the team until 2012.

Lewis Hamilton did not win the F1 world driver's championship in his rookie season in 2007. The title went to Kimi Räikkönen in the Ferrari team. Hamilton finished runner up, in second place, after a close battle with both Ferrari and his teammate Fernando Alonso.",summarization
"What was the Underground Railroad?

The Underground Railroad was a network of clandestine routes and safe houses established in the United States during the early- to the mid-19th century. It was used by enslaved African Americans primarily to escape into free states and Canada. The network was assisted by abolitionists and others sympathetic to the cause of the escapees. The enslaved persons who risked escape and those who aided them are also collectively referred to as the ""Underground Railroad"". Various other routes led to Mexico, where slavery had been abolished, and to islands in the Caribbean that were not part of the slave trade. An earlier escape route running south toward Florida, then a Spanish possession (except 1763–1783), existed from the late 17th century until approximately 1790. However, the network now generally known as the Underground Railroad began in the late 18th century. It ran north and grew steadily until the Emancipation Proclamation was signed by President Abraham Lincoln. One estimate suggests that by 1850, approximately 100,000 enslaved people had escaped to freedom via the network

The Underground Railroad was a secret network of routes and safe houses in the United States established in the early 19th century that led to free states, Canada, Mexico and other overseas areas. Black slaves used the Underground Railroad to escape from slavery. It is estimated that by 1850, about 100,000 slaves had escaped to freedom by the ""Railroad"".",closed_qa
Pitch me some bad ideas for cologne scents.,brainstorming
How did Alfred Nobel make his money,open_qa
"Can you describe what team effectiveness is?

Team effectiveness (also referred to as group effectiveness) is the capacity a team has to accomplish the goals or objectives administered by an authorized personnel or the organization. A team is a collection of individuals who are interdependent in their tasks, share responsibility for outcomes, and view themselves as a unit embedded in an institutional or organizational system which operates within the established boundaries of that system. Teams and groups have established a synonymous relationship within the confines of processes and research relating to their effectiveness (i.e. group cohesiveness, teamwork) while still maintaining their independence as two separate units, as groups and their members are independent of each other's role, skill, knowledge or purpose versus teams and their members, who are interdependent upon each other's role, skill, knowledge and purpose.

Team effectiveness is the capacity a team has to achieve the goals set for that team. Teams are considered more or less effective based on their ability to achieve their goals and objectives. Teams are comprised of individuals who are interdependent in their tasks, share responsibility for outcomes, and view themselves as a unit embedded in an institutional or organizational system which operates within the boundaries of that system.",summarization
What is the difference between pets and cattle?,open_qa
"What is Zenthoefer Furs

Zenthoefer Furs were an amateur U.S. soccer club which played in St. Louis, Missouri during the late 1940s and early 1950s.

They had played as a junior squad named Schumachers in the 1947-48 season where they fell short of national honors when they lost in the final round of the National Junior Cup to Lighthouse Boys of Philadelphia. The Zenthoefers turned senior the next season. Under the guidance of manager George E. McGann they made their way to the 1949 National Amateur Cup final losing to SC Elizabeth by a 6-1 score. They also lost to the Chicago Polish-Americans 5-1 in the 1949 National Challenge Cup quarterfinals. In 1951, they won the St. Louis Major League by ten points over St. Louis Simpkins-Ford. In 1952, they entered the American Soccer League of St. Louis.

Zenthoefer Furs were an amateur U.S. soccer club which played in St. Louis, Missouri during the late 1940s and early 1950s.",summarization
"Given this paragraph, what is the top speed of a Kia Stinger?

Kia claims that the Stinger accelerates from zero to 100 km/h (62 mph) in 7.7, 6 and 4.9 seconds for the 2.2-liter diesel, 2.0-liter petrol and 3.3-liter petrol respectively. Schreyer reportedly drove a pre-production Stinger GT at a top speed of 269 km/h (167 mph) on the Autobahn.

During a test by Car and Driver, an all-wheel-drive U.S. spec GT 3.3T with Michelin Pilot Sport 4 tires achieved 0–60 mph (0–97 km/h) in 4.6 seconds on the track, reached 0.91 g on the skidpad and was able to stop from 70 mph (113 km/h) in 164 feet (50 m). According to this publication, the U.S. model's top speed is governed at 167 mph (269 km/h) per Kia specs. In tests conducted by Motor Trend, the four-cylinder U.S. spec Stinger 2.0 RWD on Bridgestone Potenza tires reached 60 mph (97 km/h) in 6.6 seconds, completed the 1⁄4-mile (0.4 km) run in 15 seconds and stopped from 60 mph (97 km/h) in 126 feet (38 m). The average lateral acceleration recorded in track testing was 0.85 g.

The top speed of a Kia Stinger is 269km/h (167mph) according to this text.",closed_qa
"Extract all words derived from Swahili language in the following paragraph:

Shingopana is known from a partial jaw, represented by the angular bone. Shingopana is also known from four cervical vertebrae; with two of these vertebrae having preserved cervical ribs and another isolated cervical rib. Shingopana instead had remnants of a bulbous expansion on the incompletely preserved cervical vertebrae, which probably helped to strengthen its neck.

The following are words extracted from Swahili language in the above paragraph: Shingopana (which means wide neck).",information_extraction
What are the two longest rivers located in the United States?,open_qa
"Given this paragraph about WWII, how many fatalities happened?

World War II or the Second World War, often abbreviated as WWII or WW2, was a global conflict that lasted from 1939 to 1945. The vast majority of the world's countries, including all of the great powers, fought as part of two opposing military alliances: the Allies and the Axis. Many participants threw their economic, industrial, and scientific capabilities behind this total war, blurring the distinction between civilian and military resources. Aircraft played a major role, enabling the strategic bombing of population centres and the delivery of the only two nuclear weapons ever used in war.

World War II was by far the deadliest conflict in history; it resulted in an estimated 70 to 85 million fatalities, mostly among civilians. Tens of millions died due to genocides (including the Holocaust), starvation, massacres, and disease. In the wake of the Axis defeat, Germany and Japan were occupied, and war crimes tribunals were conducted against German and Japanese leaders.

The causes of World War II are debated, but contributing factors included the Second Italo-Ethiopian War, Spanish Civil War, Second Sino-Japanese War, Soviet–Japanese border conflicts, the rise of fascism in Europe, and European tensions in the aftermath of World War I. World War II is generally considered to have begun on 1 September 1939, when Nazi Germany, under Adolf Hitler, invaded Poland. The United Kingdom and France subsequently declared war on Germany on 3 September. Under the Molotov–Ribbentrop Pact of August 1939, Germany and the Soviet Union had partitioned Poland and marked out their ""spheres of influence"" across Finland, Estonia, Latvia, Lithuania and Romania. From late 1939 to early 1941, in a series of campaigns and treaties, Germany conquered or controlled much of continental Europe, in a military alliance with Italy, Japan and other countries called the Axis. Following the onset of campaigns in North Africa and East Africa, and the fall of France in mid-1940, the war continued primarily between the European Axis powers and the British Empire, with war in the Balkans, the aerial Battle of Britain, the Blitz of the United Kingdom, and the Battle of the Atlantic. On 22 June 1941, Germany led the European Axis powers in an invasion of the Soviet Union, opening the Eastern Front, the largest land theatre of war in history.

World War II lasted from 1939 to 1945 and was by far the deadliest conflict in history. It is estimated that there were 70-85 million fatalities, mostly among civilians. Tens of millions died due to genocides, starvation, assacres, and disease.",closed_qa
Why are dogs generally more popular than cats as pets?,general_qa
"Which ones are programming languages, out of C, Java, Node.js, Python, HTML, BigData, Spark?",classification
"Which ones are metals and non metals: Copper, Hydrogen, Silver, Carbon, Gold, Nitrogen",classification
What is LAPR?,open_qa
What was Freddie Mercury's real name?,open_qa
What do you know about the city of Aberdeen in Scotland?,open_qa
What to do in Mexico City?,general_qa
The former Chairman of Tata Sons died in road accident  en route  from where?,open_qa
"Given this paragraph about Sam Baker, what is the Outland Trophy?

Baker attended the University of Southern California, where he played for coach Pete Carroll's USC Trojans football team from 2003 to 2007. He was a first-team All-American as a redshirt sophomore in 2005.

He was on the official 2006 watch list for the Lombardi Award and the Outland Trophy for the best lineman. In his collegiate career Baker blocked for Reggie Bush and Matt Leinart. He was named a first-team All-Pacific-10 Conference selection by the league's coaches in 2005 and 2006. He was a recognized as a consensus first-team All-American, having received first-team honors from the Football Writers Association of America, Sporting News and CBSSports.com.

Going into his fourth year as a starter, Baker was on the Lombardi Award and Outland Trophy watch lists. He was ranked as one of the ""Top 20 Players Heading Into 2007"" by Sports Illustrated. Before his final season in 2007, Baker was already regarded by most NFL scouts as a certain top-five player in the 2008 NFL Draft.

The Outland Trophy is given to the best offensive lineman in college football.",closed_qa
Which types of fish contain the lowest levels of mercury?,open_qa
What is the name of the meme crypto coin that Elon Musk made famous?,general_qa
"Tell me whether you drive on the right or left side of the road in these countries: USA, Mexico, Spain, England, New Zealand, Japan",classification
"Identify which instrument is string or percussion: Samphor, Viola toeria",classification
What are really considered the Seven Wonders of the World?,brainstorming
What is cryptocurrency?,open_qa
"What is feeding Springfield Reservoir?

The Broad Brook Canal is a water-supply canal feeding the Springfield Reservoir (a.k.a. the Ludlow Reservoir) in Ludlow, Massachusetts, a public water supply for the city of Springfield, Massachusetts. Its northern segment is also known as the Jabish Canal.

The canal was first constructed circa 1875. It was 11,960 feet (3,650 m) in length, and fed the Springfield Reservoir at its eastern side with water collected in the Belchertown Reservoir and swamp. This water, however, was thought to be of poor quality, and thus in 1890–1891 the canal was extended north through the Belchertown Reservoir to Jabish Brook, east of Broad Brook. After this addition, the canal's total length was about 8 miles (13 km), of which 1,400 feet (430 m) ran through a cast-iron pipe (54 inches in diameter) across the Cherry Valley dam. The entire canal was worked to be 22 feet (6.7 m) wide at the surface, 8 feet (2.4 m) wide at the bottom, with a depth of 4.66 feet (1.42 m).

The Broad Brook Canal is a water supply canal feeding the Springfield Reservoir also known as Ludlow Reservoir. It is the main water supply for the city of Springfield, Massachusetts. The Broad Brook canal was constructed in 1875 and is 11,960 feet in length.",summarization
"What is game of Cricket?

Cricket is a bat-and-ball game played between two teams of eleven players on a field at the centre of which is a 22-yard (20-metre) pitch with a wicket at each end, each comprising two bails balanced on three stumps. The batting side scores runs by striking the ball bowled at one of the wickets with the bat and then running between the wickets, while the bowling and fielding side tries to prevent this (by preventing the ball from leaving the field, and getting the ball to either wicket) and dismiss each batter (so they are ""out""). Means of dismissal include being bowled, when the ball hits the stumps and dislodges the bails, and by the fielding side either catching the ball after it is hit by the bat, but before it hits the ground, or hitting a wicket with the ball before a batter can cross the crease in front of the wicket. When ten batters have been dismissed, the innings ends and the teams swap roles. The game is adjudicated by two umpires, aided by a third umpire and match referee in international matches. They communicate with two off-field scorers who record the match's statistical information.

Cricket is a game played using a bat and a ball, with 11 players in each team. The surface in the centre of cricket filed is called Pitch which is 22 yards long. The batting starts with 2 player on the pitch, a batter and runner. Bowling side chooses a baller and rest of the 10 players are spread across the filed to catch the ball. Once ten batters from batting side are dismissed, the other sides gets opportunity to bat. The runs are scored by running between each end of the wicket and hitting the ball outside the boundary lines of the filed.",summarization
Name some famous rock bands from the 1960s,open_qa
What makes a good sales account executive?,general_qa
"Separate the following suburbs into those that border, and do not border, the Brisbane River: Indooroopilly, Bulimba, St Lucia, Newstead, Wilston, West End, Toowong, Bowen Hills and, Wooloongabba.",classification
Are lilies safe for cats?,open_qa
"Who is Muhammad Ejaz Shafi

Muhammad Ejaz Shafi is a Pakistani politician who was a Member of the Provincial Assembly of the Punjab, from 2002 to May 2018.

Early life and education
He was born on 1 May 1969 in Khanpur.

He has the degree of the Bachelor of Arts.

Political career
He was elected to the Provincial Assembly of the Punjab as a candidate of Pakistan Muslim League (Q) (PML-Q) from Constituency PP-290 (Rahimyar Khan-VI) in 2002 Pakistani general election. He received 22,531 votes and defeated a candidate of Pakistan Awami Tehrik.

He was re-elected to the Provincial Assembly of the Punjab as a candidate of PML-Q from Constituency PP-290 (Rahimyar Khan-VI) in 2008 Pakistani general election. He received 24,751 votes and defeated a candidate of Pakistan Peoples Party.

He was re-elected to the Provincial Assembly of the Punjab as a candidate of Pakistan Muslim League (N) from Constituency PP-290 (Rahimyar Khan-VI) in 2013 Pakistani general election.

Muhammad Ejaz Shafi is a Pakistani politician who was a Member of the Provincial Assembly of the Punjab, from 2002 to May 2018. He was born on 1 May 1969 in Khanpur.",summarization
What are the words of House Reed?,open_qa
What are the 4 oceans on earth,open_qa
Do cats have nine lives?,open_qa
"Which is a bird or fish: Red-throated diver, Redlip blenny",classification
What should I do on a free afternoon in San Francisco?,creative_writing
"What is Microsoft?

Microsoft Corporation is an American multinational technology corporation headquartered in Redmond, Washington. Microsoft's best-known software products are the Windows line of operating systems, the Microsoft Office suite, and the Internet Explorer and Edge web browsers. Its flagship hardware products are the Xbox video game consoles and the Microsoft Surface lineup of touchscreen personal computers. Microsoft ranked No. 14 in the 2022 Fortune 500 rankings of the largest United States corporations by total revenue; it was the world's largest software maker by revenue as of 2022. It is considered as one of the Big Five American information technology companies, alongside Alphabet (parent company of Google), Amazon, Apple, and Meta (formerly Facebook).

Microsoft Corporation is an American multinational technology corporation headquartered in Redmond, Washington. Microsoft's best-known software products are the Windows line of operating systems, the Microsoft Office suite, and the Internet Explorer and Edge web browsers.",information_extraction
How should I invest my money?,general_qa
What’s a typical dish in Brazil?,general_qa
"What is the average lifespan of a Golden Retriever?

Golden Retrievers are a generally healthy breed; they have an average lifespan of 12 to 13 years. Irresponsible breeding to meet high demand has led to the prevalence of inherited health problems in some breed lines, including allergic skin conditions, eye problems and sometimes snappiness. These problems are rarely encountered in dogs bred from responsible breeders.

The average lifespan of a Golden Retriever is 12 to 13 years.",information_extraction
What is the greatest movie of all time?,general_qa
What is the meaning of life?,general_qa
What is the largest or biggest land animal?,open_qa
"Classify each of the following as ""heavy"" or ""light"": elephant, feather, hippo, paper, whale",classification
"Identify which instrument is string or woodwind: Janzi, Gemshorn",classification
"Tell me about the football career of Adao

Carlos Manuel Pereira Pinto (born 3 April 1960), commonly known as Adão, is a Portuguese former footballer who played as a central midfielder.

Club career
Born in Chaves, Vila Real District, Adão started his career with hometown club G.D. Chaves, moving to the Primeira Liga in 1980 with Varzim SC. He appeared in only eight games in his first season, which ended in relegation, but helped with 27 and three goals to an immediate promotion.

In summer 1985, Adão joined Vitória de Guimarães. In his second year he played 30 matches as starter and scored twice – including once in 1–0 away win over S.C. Braga in the Minho derby – as his team finished in third position.

Adão signed with C.F. Os Belenenses for 1988–89. On 12 October 1988, in that campaign's UEFA Cup, he scored the game's only goal at home against Bayer 04 Leverkusen, as the Lisbon side ousted the title holders 2–0 on aggregate. Later in the season he also appeared in the final of the Portuguese Cup, won after beating S.L. Benfica.

Aged 30, Adão moved to F.C. Penafiel, spending his last three years (of five overall) in the second division. Over the course of 11 seasons, he amassed top-tier totals of 279 games and 16 goals.

Carlos Manuel Pereira Pinto (born 3 April 1960), commonly known as Adao, is a Portuguese former footballer who played as a central midfielder.

Born in Chaves, Vila Real District, Adao started his career with hometown club G.D. Chaves, moving to the Primeira Liga in 1980 with Varzim SC. He appeared in only eight games in his first season, which ended in relegation, but helped with 27 and three goals to an immediate promotion.

In summer 1985, Adao joined Vitoria de Guimaraes. In his second year he played 30 matches as starter and scored twice – including once in 1–0 away win over S.C. Braga in the Minho derby – as his team finished in third position.

Adao signed with C.F. Os Belenenses for 1988–89. On 12 October 1988, in that campaign's UEFA Cup, he scored the game's only goal at home against Bayer 04 Leverkusen, as the Lisbon side ousted the title holders 2–0 on aggregate. Later in the season he also appeared in the final of the Portuguese Cup, won after beating S.L. Benfica.

Aged 30, Adao moved to F.C. Penafiel, spending his last three years (of five overall) in the second division. Over the course of 11 seasons, he amassed top-tier totals of 279 games and 16 goals.",summarization
Where to find the best croissant in San Francisco?,general_qa
What genre did the Chicks (formerly the Dixie Chicks) begin their career in?,open_qa
